StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,CAS_1,CAS_2,CAS_3,CAS_4,CAS_5,MDI_1,MDI_2,MDI_3,MDI_4,MDI_5,MDI_6,MDI_7,MDI_8,MDI_9,MDI_10,MDI_11,MDI_12,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,Q1,Q1_3_TEXT,Q2,Q3,Q3_7_TEXT,Q4,Q4_9_TEXT,Q5,Q6,Q6_9_TEXT,Q7,Q8,Q9,Q10,Q10_3_TEXT,Q11,Q11_7_TEXT,Q12,Q13,Q13_6_TEXT,Q14,Q15,Q16,Q17A,Q17B,Q18,Q19A,Q19B,Q20A,Q20B,Q21,Q22,Q23,Q24,Q25,Q26A,Q26B,Q26C,Q26D
2020-10-12 13:17:22,2020-10-12 13:22:29,0,68.105.188.219,100,306,1,2020-10-12 13:22:29,R_5ph0RcEE17o1UQx,,,,,36.172393798828125,-115.0677032470703125,anonymous,EN,5,1,2,2,2,2,1,1,1,1,3,1,1,1,1,2,5,2,4,5,5,3,3,5,3,2,5,5,2,,2,5,,2,,1,4,,2,10,2,1,,2,,2,2,,2,2,1,3,3,1,4,3,3,2,2,1,3,1,2,4,,,4
2020-10-12 13:16:32,2020-10-12 13:22:29,0,71.38.78.23,100,357,1,2020-10-12 13:22:29,R_3rNWJyH9gmWNnd6,,,,,36.29730224609375,-115.24179840087890625,anonymous,EN,5,1,1,1,1,1,2,6,2,3,3,4,2,2,2,1,5,1,3,1,3,4,1,3,3,1,4,2,2,,2,6,,8,,1,1,,1,5,2,1,,3,,2,2,,2,2,1,4,1,2,1,2,2,3,2,2,3,1,1,4,,,3
2020-10-12 13:15:43,2020-10-12 13:22:31,0,98.160.250.62,100,407,1,2020-10-12 13:22:31,R_3HzZKf3ef65xP1e,,,,,36.15020751953125,-115.033599853515625,anonymous,EN,5,1,1,1,1,1,2,5,3,6,3,3,2,2,4,2,6,5,4,2,5,2,2,5,2,3,5,4,1,,2,1,,7,,3,3,,2,4,2,1,,5,,2,3,,4,1,3,2,1,2,2,2,1,3,2,1,1,2,1,4,,,1
2020-10-12 13:18:57,2020-10-12 13:22:33,0,174.237.128.221,100,215,1,2020-10-12 13:22:33,R_2eWOjlkce30vCdU,,,,,36.079803466796875,-115.2032012939453125,anonymous,EN,5,1,1,1,1,1,4,4,4,5,6,5,2,2,2,4,2,5,3,3,4,3,4,3,4,3,3,4,2,,2,6,,7,,1,2,,2,,2,1,,2,,1,3,,2,2,1,2,1,2,4,2,4,3,2,2,1,1,1,4,,,4
2020-10-12 13:16:44,2020-10-12 13:22:35,0,71.52.51.61,100,350,1,2020-10-12 13:22:35,R_2VPEQNx0uUdx70d,,,,,36.270904541015625,-115.279998779296875,anonymous,EN,5,1,1,1,1,1,3,6,6,5,5,6,6,6,6,6,6,6,5,5,,3,3,3,2,3,5,2,2,,2,6,,8,,1,4,,2,9,2,1,,3,,2,2,,2,2,1,2,1,2,5,3,4,3,2,2,6,3,1,4,,,4
2020-10-12 13:16:51,2020-10-12 13:22:36,0,174.72.217.19,100,345,1,2020-10-12 13:22:37,R_3IcPQRl8ZrjsHi7,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,1,1,1,2,4,2,4,5,5,5,5,4,5,6,5,3,4,3,3,2,3,2,2,3,2,2,,2,6,,4,,1,3,,2,7,2,2,,4,,2,2,,2,2,1,2,3,2,8,1,1,3,2,2,6,1,1,4,,,4
2020-10-12 13:17:03,2020-10-12 13:22:39,0,99.30.10.142,100,335,1,2020-10-12 13:22:39,R_3NwIFkPRdkytP63,,,,,41.779693603515625,-87.87200164794921875,anonymous,EN,5,1,1,2,1,3,1,1,1,2,5,2,2,2,3,1,1,6,3,4,5,1,2,5,3,1,2,4,2,,2,6,,8,,1,2,,1,9,1,1,,2,,2,2,,6,2,1,1,4,2,3,3,2,1,1,1,6,1,1,4,,,3
2020-10-12 13:17:27,2020-10-12 13:22:42,0,98.174.22.145,100,314,1,2020-10-12 13:22:43,R_2y28Aphf3i6vtpb,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,3,3,1,1,1,5,1,5,2,5,6,3,4,3,5,5,5,3,4,3,4,3,1,3,2,3,3,1,,2,6,,7,,1,2,,1,1,1,1,,2,,2,3,,2,2,1,2,1,1,6,3,1,3,2,2,6,2,1,1,1,1,
2020-10-12 13:17:57,2020-10-12 13:22:44,0,131.216.14.81,100,287,1,2020-10-12 13:22:45,R_2wiEa06DesrBQR5,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,3,6,6,6,6,3,5,6,6,6,6,6,3,3,4,3,4,3,3,3,4,2,1,,2,6,,7,,1,1,,2,1,2,1,,3,,2,1,,2,2,1,1,4,1,4,2,2,1,2,2,6,2,2,4,,,4
2020-10-12 13:17:28,2020-10-12 13:22:48,0,172.58.75.146,100,320,1,2020-10-12 13:22:48,R_3CN0p1jYzd1bcWH,,,,,36.2158050537109375,-115.06600189208984375,anonymous,EN,5,3,3,5,4,4,2,2,1,2,3,5,1,1,1,2,5,2,3,3,5,3,3,2,3,3,4,4,2,,2,1,,2,,2,3,,2,10,2,1,,3,,2,3,,4,1,2,4,1,2,4,2,2,2,1,1,1,1,1,4,,,2
2020-10-12 13:18:44,2020-10-12 13:22:57,0,98.167.74.56,100,253,1,2020-10-12 13:22:57,R_2rD7XM4IuEDdZjO,,,,,36.196197509765625,-115.26329803466796875,anonymous,EN,5,1,1,1,1,3,3,3,3,3,3,6,3,3,3,3,6,5,4,4,5,3,3,4,3,3,4,4,2,,2,6,,7,,2,7,,2,7,2,1,,3,,2,2,,1,2,1,4,3,2,4,2,4,1,2,1,3,2,1,4,,,3
2020-10-12 13:17:59,2020-10-12 13:23:01,0,70.173.114.69,100,302,1,2020-10-12 13:23:01,R_3dJKr1NxgRYUOzt,,,,,36.2158050537109375,-115.06600189208984375,anonymous,EN,5,1,2,1,1,1,1,3,3,1,6,5,2,2,3,1,5,6,3,4,4,2,2,3,3,2,3,4,2,,2,6,,4,,1,1,,1,3,2,1,,2,,2,2,,7,2,1,3,4,2,5,2,4,2,2,1,6,2,2,4,,,4
2020-10-12 13:18:32,2020-10-12 13:23:02,0,70.180.229.7,100,270,1,2020-10-12 13:23:02,R_2Qupiy7tZPHGQDc,,,,,36.0408935546875,-115.0829010009765625,anonymous,EN,5,2,2,3,2,2,5,5,5,4,5,6,6,5,6,5,6,5,3,3,3,3,3,3,3,3,3,3,2,,2,6,,2,,1,2,,2,11,2,1,,4,,2,2,,2,2,1,3,1,1,4,2,4,1,2,1,3,2,1,1,2,2,
2020-10-12 13:18:25,2020-10-12 13:23:03,0,172.58.79.80,100,278,1,2020-10-12 13:23:04,R_s5KkbpUuDxi4Jxv,,,,,36.12359619140625,-115.27570343017578125,anonymous,EN,5,2,2,3,3,2,2,2,2,2,2,2,2,2,2,5,4,4,3,3,5,3,3,3,2,2,5,5,3,Gender fluid,1,6,,4,,1,3,,2,5,2,1,,2,,2,2,,2,2,1,3,3,1,2,2,3,3,2,1,1,1,2,4,,,2
2020-10-12 13:16:32,2020-10-12 13:23:04,0,174.78.1.235,100,392,1,2020-10-12 13:23:04,R_2TZuHXaGGSbpjPz,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,1,1,2,4,3,2,2,1,4,1,1,3,4,4,6,3,2,4,2,3,4,3,1,4,5,3,nonbinary,1,6,,7,,1,4,,2,4,2,1,,2,,2,3,,2,2,1,2,1,1,4,1,2,1,2,2,3,2,2,4,,,4
2020-10-12 13:15:41,2020-10-12 13:23:08,0,70.180.167.83,100,446,1,2020-10-12 13:23:08,R_8wy03VDJ9Tzb5Ul,,,,,36.1150054931640625,-115.21649932861328125,anonymous,EN,5,1,1,1,1,1,5,6,5,4,5,6,5,4,5,5,5,6,3,2,4,4,3,3,3,3,4,3,2,,2,6,,2,,1,6,,2,13,2,1,,1,,2,2,,2,2,1,1,4,1,4,3,1,3,2,1,6,4,2,4,,,3
2020-10-12 13:16:28,2020-10-12 13:23:08,0,174.237.7.99,100,399,1,2020-10-12 13:23:08,R_PAJOwgt2cIY4Eff,,,,,36.002105712890625,-115.147003173828125,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,5,5,6,5,,6,1,1,2,5,5,1,4,5,1,1,2,,2,1,,2,,3,4,,1,13,2,1,,3,,2,3,,4,1,3,3,2,2,6,3,2,3,2,2,3,3,1,1,1,1,
2020-10-12 13:16:33,2020-10-12 13:23:08,0,70.191.2.223,100,394,1,2020-10-12 13:23:08,R_vZeKD1C41E6kmpb,,,,,36.172393798828125,-115.0677032470703125,anonymous,EN,5,2,3,3,3,3,4,4,3,3,2,6,2,3,2,2,2,5,4,3,5,3,3,4,3,2,5,3,2,,2,6,,8,,1,2,,2,9,2,1,,3,,2,2,,2,2,1,3,1,2,5,1,3,1,2,1,6,3,1,4,,,3
2020-10-12 13:16:32,2020-10-12 13:23:14,0,70.170.102.176,100,401,1,2020-10-12 13:23:14,R_2SJfp5abYnBaJFT,,,,,36.0113067626953125,-115.20379638671875,anonymous,EN,5,1,1,1,1,1,3,5,5,5,6,5,5,4,5,3,5,6,2,3,4,3,3,3,2,3,2,2,1,,2,6,,2,,1,3,,2,9,2,1,,3,,2,2,,2,2,1,2,1,1,3,2,4,1,1,1,6,3,1,1,4,2,
2020-10-12 13:16:26,2020-10-12 13:23:19,0,70.173.76.222,100,412,1,2020-10-12 13:23:19,R_1NyLPPsdpOf6pjH,,,,,36.172393798828125,-115.0677032470703125,anonymous,EN,5,1,3,2,2,2,1,2,1,1,1,2,2,2,2,1,1,5,5,5,4,3,3,3,3,2,2,5,2,,2,6,,2,,1,2,,2,12,2,1,,4,,2,2,,2,2,1,4,1,1,2,3,3,3,1,1,2,2,2,4,,,3
2020-10-12 13:17:05,2020-10-12 13:23:20,0,107.77.230.63,100,374,1,2020-10-12 13:23:20,R_bJYOnK5V2480cy5,,,,,34.10040283203125,-118.2946014404296875,anonymous,EN,5,2,2,2,2,2,1,2,4,3,3,1,2,4,4,2,6,5,5,4,5,2,2,4,3,1,3,5,2,,2,6,,4,,1,3,,2,9,2,1,,2,,2,2,,2,2,1,4,1,2,4,2,2,1,2,1,1,1,1,4,,,1
2020-10-12 13:16:38,2020-10-12 13:23:25,0,72.207.190.14,100,406,1,2020-10-12 13:23:25,R_3PYQ9TmawnJowEp,,,,,36.196197509765625,-115.26329803466796875,anonymous,EN,5,1,2,1,1,3,4,4,2,3,5,6,1,2,2,2,6,4,4,4,4,4,3,4,2,2,4,3,2,,2,1,,7,,2,3,,2,12,2,2,,7,Stay at home mom of 2 toddlers,2,2,,4,1,3,4,2,2,3,3,3,2,2,1,2,3,2,4,,,3
2020-10-12 13:16:29,2020-10-12 13:23:26,0,70.170.56.214,100,416,1,2020-10-12 13:23:26,R_3KxVm8f2zzhYiwY,,,,,36.172393798828125,-115.0677032470703125,anonymous,EN,5,1,1,1,1,1,5,5,5,5,6,6,5,5,6,5,5,5,1,1,2,4,5,1,5,4,1,1,2,,2,6,,5,,1,7,,2,12,2,1,,3,,2,2,,4,2,1,2,2,1,8,1,3,1,2,2,6,3,2,4,,,4
2020-10-12 13:16:20,2020-10-12 13:23:26,0,174.30.203.216,100,426,1,2020-10-12 13:23:26,R_2q2ZY5fOQy2muA0,,,,,36.1681976318359375,-115.2165985107421875,anonymous,EN,5,1,2,1,1,1,3,4,3,5,5,5,2,4,5,3,4,5,3,3,4,3,3,3,2,3,4,3,3,"Non-binary ",1,6,,7,,2,5,,2,5,2,1,,3,,2,2,,4,2,1,2,2,1,7,1,2,2,2,2,3,4,1,4,,,2
2020-10-12 13:17:00,2020-10-12 13:23:31,0,131.216.14.61,100,391,1,2020-10-12 13:23:32,R_2ruwjdfRTvuQQJ2,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,3,2,1,1,3,5,3,5,5,6,5,5,5,5,6,6,1,1,3,5,4,1,5,4,3,3,1,,2,6,,7,,1,3,,2,4,2,1,,3,,2,1,,2,2,1,3,1,1,5,3,3,3,2,2,6,2,2,4,,,4
2020-10-12 13:18:25,2020-10-12 13:23:38,0,98.181.153.123,100,313,1,2020-10-12 13:23:38,R_3kLZGP8stiOmrFP,,,,,36.178802490234375,-115.17150115966796875,anonymous,EN,5,1,2,2,1,1,5,3,3,4,6,6,3,4,3,2,6,6,3,3,4,4,3,4,4,3,4,5,2,,2,6,,4,,1,4,,2,9,2,1,,1,,2,2,,3,2,1,2,1,1,4,2,2,3,2,2,6,2,1,2,3,2,
2020-10-12 13:16:42,2020-10-12 13:23:41,0,68.96.100.165,100,419,1,2020-10-12 13:23:42,R_pRzfCin2DKj8H3r,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,5,1,1,1,1,1,5,5,3,2,5,6,2,2,5,6,6,2,2,5,5,3,2,5,1,2,4,4,2,,2,5,,7,,2,7,,2,9,2,1,,7,Graduate Assistantship,2,3,,1,2,1,2,2,1,8,1,4,1,2,2,6,1,1,4,,,4
2020-10-12 13:17:41,2020-10-12 13:23:44,0,72.202.9.159,100,362,1,2020-10-12 13:23:44,R_1jVyOVb7eMsjcxa,,,,,36.0408935546875,-115.0829010009765625,anonymous,EN,5,1,3,1,1,1,2,5,5,6,4,6,4,4,5,2,6,3,3,4,4,4,3,2,3,3,2,2,2,,2,6,,7,,3,6,,2,3,2,1,,2,,2,3,,4,2,1,,,2,5,2,1,2,2,1,6,1,1,4,,,1
2020-10-12 13:17:02,2020-10-12 13:23:44,0,184.191.22.70,100,401,1,2020-10-12 13:23:44,R_2Ufqtu20GkFQlLt,,,,,36.1378936767578125,-115.32129669189453125,anonymous,EN,5,1,1,1,1,1,4,5,5,3,2,6,2,5,5,5,5,6,3,2,3,5,4,2,3,3,5,3,1,,2,6,,2,,1,2,,2,3,2,1,,3,,2,2,,7,2,1,2,2,2,6,2,2,1,2,2,6,4,2,4,,,3
2020-10-12 13:18:49,2020-10-12 13:23:47,0,72.193.1.205,100,297,1,2020-10-12 13:23:47,R_6ziiYWZrQpqk4cp,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,5,1,1,1,2,1,5,6,5,4,5,6,3,5,4,5,2,5,3,2,5,5,3,3,3,3,3,3,1,,2,6,,2,,1,2,,2,3,2,1,,3,,2,2,,4,2,1,3,2,2,4,3,4,1,1,1,3,3,1,4,,,4
2020-10-12 13:16:19,2020-10-12 13:24:03,0,184.191.5.28,100,463,1,2020-10-12 13:24:03,R_3p9Jh4v5pR2UXZu,,,,,35.9976959228515625,-115.286102294921875,anonymous,EN,5,2,1,1,1,1,5,3,1,5,1,5,1,5,5,6,6,5,4,5,3,1,1,4,1,1,4,3,2,,2,6,,7,,2,5,,2,3,2,1,,4,,2,2,,3,2,1,1,3,2,6,3,1,3,2,2,2,1,1,4,,,1
2020-10-12 13:19:20,2020-10-12 13:24:03,0,72.203.30.19,100,283,1,2020-10-12 13:24:04,R_2t0fcmhyYZUu9uh,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,5,1,3,2,1,1,3,3,4,5,3,3,2,5,4,4,5,5,3,3,5,3,3,4,3,2,3,3,2,,2,6,,7,,1,5,,2,12,2,2,,1,,2,2,,6,2,1,3,1,2,3,2,2,2,2,2,6,1,1,2,2,2,
2020-10-12 13:18:20,2020-10-12 13:24:05,0,68.96.253.217,100,345,1,2020-10-12 13:24:05,R_2E5ztJmVD2i6Kia,,,,,36.15020751953125,-115.033599853515625,anonymous,EN,5,1,3,2,1,1,2,3,1,3,3,1,1,2,1,1,3,5,3,5,5,3,1,3,3,2,2,4,2,,2,6,,4,,1,3,,2,1,2,2,,1,,2,3,,3,2,1,3,1,2,3,2,3,2,2,1,6,2,1,1,1,2,
2020-10-12 13:16:20,2020-10-12 13:24:07,0,72.207.172.166,100,467,1,2020-10-12 13:24:08,R_xayWH2LBNwRLBpT,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,5,2,3,3,3,3,3,5,6,2,3,6,3,3,3,4,3,6,3,4,5,3,3,3,3,2,4,4,2,,2,6,,7,,1,1,,2,12,2,1,,2,,1,2,,2,2,1,2,4,2,4,2,4,1,2,2,6,2,1,4,,,2
2020-10-12 13:17:35,2020-10-12 13:24:09,0,72.193.217.32,100,393,1,2020-10-12 13:24:09,R_3HtxRVeqflmdYQ2,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,2,1,1,1,2,5,3,4,6,6,6,3,3,5,5,6,6,2,1,3,4,4,3,4,4,2,2,1,,2,6,,2,,1,2,,2,4,2,1,,2,,2,2,,2,2,1,2,2,2,6,3,2,1,2,2,6,3,2,4,,,3
2020-10-12 13:16:06,2020-10-12 13:24:11,0,70.173.29.192,100,485,1,2020-10-12 13:24:11,R_s7rmwijtui0cgfL,,,,,36.1714935302734375,-115.28130340576171875,anonymous,EN,5,1,2,3,2,3,3,3,2,2,1,6,3,4,3,5,5,3,5,5,5,2,3,4,2,3,5,4,2,,2,5,,4,,1,3,,2,13,2,1,,3,,2,2,,6,2,1,2,2,2,7,1,2,2,2,1,6,2,2,4,,,3
2020-10-12 13:18:19,2020-10-12 13:24:26,0,205.153.114.145,100,367,1,2020-10-12 13:24:26,R_2WMEQdpPIyZ6s0W,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,5,1,2,1,1,2,5,4,4,4,3,6,4,4,5,2,4,6,3,2,3,3,2,2,2,2,3,2,2,,2,6,,7,,1,4,,2,13,2,1,,2,,2,2,,2,2,1,2,2,2,4,2,1,3,2,1,2,1,2,4,,,2
2020-10-12 13:16:47,2020-10-12 13:24:32,0,68.229.24.242,100,465,1,2020-10-12 13:24:32,R_3gZXTpQd3OSBxbr,,,,,36.2624969482421875,-115.1732025146484375,anonymous,EN,5,1,2,2,1,1,4,5,6,5,5,6,4,5,5,3,3,5,4,3,4,4,3,2,4,2,3,3,2,,2,5,,8,,1,1,,2,1,2,1,,2,,2,2,,2,2,1,1,4,2,6,3,3,3,2,1,6,1,1,2,2,2,
2020-10-12 13:16:16,2020-10-12 13:24:32,0,68.224.102.50,100,496,1,2020-10-12 13:24:33,R_3HTaPZfFJ08k8C9,,,,,36.0408935546875,-115.0829010009765625,anonymous,EN,5,1,2,1,1,1,3,3,3,3,3,6,3,5,4,4,5,5,3,3,4,3,3,3,4,,4,1,2,,2,6,,7,,2,7,,2,12,2,1,,1,,2,3,,1,2,1,2,2,1,4,2,3,3,2,1,6,2,1,2,3,2,
2020-10-12 13:19:41,2020-10-12 13:24:34,0,68.104.57.166,100,293,1,2020-10-12 13:24:35,R_qFbHJCSmeWyaX1T,,,,,36.2494964599609375,-115.52829742431640625,anonymous,EN,5,1,2,1,1,1,6,6,5,4,2,1,1,2,4,2,6,1,3,4,4,3,4,1,3,5,5,4,2,,2,5,,4,,1,1,,2,7,2,2,,2,,2,2,,4,2,1,1,4,2,8,3,3,3,1,2,5,1,2,4,,,4
2020-10-12 13:17:25,2020-10-12 13:24:38,0,68.229.9.224,100,433,1,2020-10-12 13:24:39,R_3EJSyaTWdQ8xZDd,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,5,1,1,2,1,1,3,4,4,4,5,5,3,3,5,3,5,5,3,3,4,4,3,4,4,3,3,2,2,,2,6,,7,,1,4,,2,1,2,1,,2,,2,2,,6,2,1,3,3,2,6,1,4,3,2,2,6,1,1,2,3,2,
2020-10-12 13:18:59,2020-10-12 13:24:42,0,131.216.14.5,100,342,1,2020-10-12 13:24:43,R_2zBF4hBD4U5o1YM,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,6,5,6,3,3,3,3,3,2,2,2,1,2,1,,2,6,,3,,1,1,,2,4,1,1,,4,,2,1,,2,2,1,1,1,1,4,3,3,1,2,2,3,1,2,4,,,3
2020-10-12 13:20:08,2020-10-12 13:24:46,0,98.181.210.113,100,278,1,2020-10-12 13:24:47,R_1pL7uJaLb21Tove,,,,,36.038299560546875,-115.14459991455078125,anonymous,EN,5,1,2,2,1,1,2,5,2,2,1,3,4,1,3,1,4,3,2,1,4,3,3,2,3,3,2,3,1,,2,6,,8,,1,3,,1,13,2,1,,1,,2,2,,2,2,1,3,3,1,4,3,3,3,2,2,3,3,1,4,,,4
2020-10-12 13:19:34,2020-10-12 13:24:48,0,70.180.234.203,100,313,1,2020-10-12 13:24:48,R_3fkQ5vQ8pWBrS2x,,,,,36.109100341796875,-114.92060089111328125,anonymous,EN,5,1,1,1,1,1,2,3,3,4,3,5,2,2,2,2,3,6,3,3,5,2,3,3,2,3,2,4,2,,2,6,,7,,1,4,,2,9,2,1,,2,,1,2,,2,2,1,2,1,1,4,1,3,3,2,1,6,1,1,4,,,1
2020-10-12 13:18:27,2020-10-12 13:24:48,0,174.67.149.59,100,380,1,2020-10-12 13:24:48,R_43l261aiHBwpSSJ,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,6,4,4,5,2,2,5,2,2,5,5,1,,2,6,,7,,1,5,,2,1,2,1,,3,,2,2,,2,2,1,1,2,1,6,1,3,1,2,2,1,1,1,4,,,3
2020-10-12 13:17:13,2020-10-12 13:24:51,0,70.175.48.78,100,457,1,2020-10-12 13:24:51,R_3JKQFF5LijvzJmq,,,,,36.0408935546875,-115.0829010009765625,anonymous,EN,5,2,2,2,1,2,5,6,5,5,5,6,6,5,6,5,6,6,4,4,5,4,3,2,5,4,3,3,1,,2,6,,4,,1,2,,2,4,2,1,,3,,2,2,,6,2,1,3,1,2,7,1,3,1,2,1,6,1,1,4,,,3
2020-10-12 13:16:31,2020-10-12 13:24:53,0,174.72.198.18,100,501,1,2020-10-12 13:24:53,R_2a9wDxs8noIRPUA,,,,,36.1432952880859375,-115.20040130615234375,anonymous,EN,5,2,1,4,1,1,4,4,5,3,2,4,5,6,3,5,4,4,2,3,3,3,3,2,4,4,4,4,1,,2,6,,2,,1,3,,2,6,1,1,,3,,2,3,,1,2,3,3,1,1,8,1,4,1,1,1,6,1,2,2,3,2,
2020-10-12 13:17:33,2020-10-12 13:24:53,0,72.193.95.8,100,440,1,2020-10-12 13:24:54,R_10DCjhkefAeN0rK,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,1,1,1,1,1,3,2,2,2,3,6,2,5,3,5,3,6,2,3,4,3,2,3,3,3,3,2,2,,2,6,,4,,1,4,,2,3,2,1,,2,,2,2,,6,2,1,1,1,2,4,3,3,1,2,2,6,1,1,1,2,2,
2020-10-12 13:17:52,2020-10-12 13:24:55,0,68.104.37.254,100,423,1,2020-10-12 13:24:55,R_OKkEghYG3IBEL9T,,,,,36.05859375,-115.08029937744140625,anonymous,EN,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,6,6,6,3,2,5,3,3,2,3,3,3,2,2,,2,6,,8,,1,1,,2,10,2,1,,3,,2,2,,4,2,1,3,4,1,3,3,4,2,2,2,6,2,2,4,,,4
2020-10-12 13:17:49,2020-10-12 13:24:57,0,98.160.255.223,100,428,1,2020-10-12 13:24:58,R_2cwFVsNRMryITaM,,,,,36.172393798828125,-115.0677032470703125,anonymous,EN,5,1,1,2,1,1,2,2,1,2,5,1,2,5,1,3,5,6,2,3,4,3,2,3,3,3,4,2,2,,2,6,,4,,1,2,,2,12,2,2,,2,,2,3,,2,2,1,3,1,2,3,2,4,3,2,2,3,1,1,4,,,2
2020-10-12 13:19:54,2020-10-12 13:25:02,0,98.160.132.108,100,307,1,2020-10-12 13:25:02,R_3nDfr7W2HMORmfT,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,1,1,1,1,1,1,2,1,1,1,3,1,3,1,5,1,6,3,3,5,1,3,3,3,2,2,4,2,,2,6,,2,,2,7,,2,12,2,1,,1,,2,3,,1,2,1,1,4,1,3,2,4,1,2,2,6,2,2,4,,,1
2020-10-12 13:16:08,2020-10-12 13:25:08,0,24.120.54.106,100,540,1,2020-10-12 13:25:09,R_2PzJyvj9vJROUpP,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,1,1,1,4,5,5,5,6,6,3,3,6,3,6,6,3,4,4,3,4,3,3,3,3,2,2,,2,6,,4,,1,3,,2,6,2,1,,2,,2,1,,2,2,1,3,1,2,3,2,2,3,2,2,6,3,1,4,,,3
2020-10-12 13:16:19,2020-10-12 13:25:11,0,174.237.131.220,100,531,1,2020-10-12 13:25:11,R_2dYhkhzATxhS0HM,,,,,35.078094482421875,-106.65830230712890625,anonymous,EN,5,1,3,3,1,1,5,6,6,5,5,6,6,5,6,5,6,6,2,3,4,5,4,2,3,4,3,2,2,,2,6,,7,,3,7,,2,3,2,1,,7,Graduate Assistant,2,3,,1,1,2,1,4,1,6,3,3,3,2,1,4,2,2,4,,,4
2020-10-12 13:16:41,2020-10-12 13:25:15,0,24.120.54.106,100,513,1,2020-10-12 13:25:16,R_1pX2zXWQBV0BY84,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,2,2,1,1,1,1,3,1,4,2,4,1,2,3,3,3,4,3,4,5,2,3,4,4,2,4,4,1,,1,5,,7,,1,2,,2,5,2,1,,3,,2,1,,2,2,1,3,2,2,4,1,4,1,2,1,2,2,2,4,,,3
2020-10-12 13:17:34,2020-10-12 13:25:22,0,172.58.75.187,100,467,1,2020-10-12 13:25:22,R_3PvJVCoiMCRFThu,,,,,36.2158050537109375,-115.06600189208984375,anonymous,EN,5,1,2,1,1,2,2,3,1,1,4,1,2,1,3,1,3,5,3,4,5,2,2,4,4,1,4,4,1,,2,6,,4,,1,3,,2,9,2,1,,2,,2,2,,2,2,1,2,1,1,3,2,4,3,2,2,6,2,2,4,,,3
2020-10-12 13:19:09,2020-10-12 13:25:24,0,174.237.5.131,100,375,1,2020-10-12 13:25:24,R_1QutIt2Pc9UBoT7,,,,,35.078094482421875,-106.65830230712890625,anonymous,EN,5,1,2,1,1,1,4,6,2,3,4,6,5,5,6,4,5,2,3,4,4,3,3,4,3,2,4,3,2,,2,5,,7,,2,7,,1,8,2,2,,1,,2,3,,3,2,1,1,4,2,6,3,3,1,2,1,6,2,2,1,3,2,
2020-10-12 13:16:27,2020-10-12 13:25:24,0,68.224.45.192,100,537,1,2020-10-12 13:25:25,R_30rbMxlR1wG0Xsz,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,6,5,5,5,5,6,5,6,6,6,6,6,2,2,3,2,4,2,4,3,2,2,1,,2,6,,4,,2,6,,2,1,1,1,,2,,2,3,,1,2,1,2,3,1,5,3,3,1,2,2,3,3,1,4,,,3
2020-10-12 13:19:58,2020-10-12 13:25:28,0,174.72.220.171,100,329,1,2020-10-12 13:25:28,R_1nOBiLEim0LPxbF,,,,,36.1681976318359375,-115.2165985107421875,anonymous,EN,5,1,1,1,1,1,2,2,2,4,6,6,5,3,5,5,6,6,2,4,3,3,2,3,4,2,3,3,2,,2,6,,4,,1,2,,2,4,2,1,,3,,2,2,,2,2,1,2,1,1,6,1,3,2,2,1,6,2,2,4,,,4
2020-10-12 13:16:52,2020-10-12 13:25:28,0,71.38.4.18,100,515,1,2020-10-12 13:25:28,R_sd75Zruhic8D4rf,,,,,36.1432952880859375,-115.20040130615234375,anonymous,EN,5,1,1,2,1,1,3,3,3,4,6,6,1,2,2,6,5,4,2,3,3,4,4,2,3,3,3,1,2,,2,6,,4,,1,1,,2,12,2,1,,3,,2,2,,2,2,1,2,4,2,6,3,3,2,2,2,6,2,1,1,3,2,
